Compound Id	FragmentComplexity
70280	135.05
10778469	229.03
15983	285.04
67282	394.05
9838	251.02
5816	251.02
27057	466.05
7268	420.08
10289	394.05
63453	124.05
56797	214.03
1061203	124.05
14760	285.04
8310	124.05
11443	574.01
18177	328.04
24341	135.04
9109	93.05
59462	659.04
7758	1543.04
13836549	12.06
6420	290.03
59526	466.02
8463	1215.02
61280	179.04
7162	290.03
67007	1543.04
62931	244.04
68907	205.04
12499	37.06
12249	79.05
21170967	214.04
8045	466.02
7909	2944.02
21171999	631.04
61475	2221.02
8118	519.02
12072	4777.0
21111786	106.04
9554	574.01
61569	628.03
7275	59.05
14360	394.04
12071	2944.02
6576	519.01
74932	347.02
7207	124.04
61399	744.01
9824	394.01
21106020	106.04
64618	601.01
13073	285.03
11290	251.04
62486	214.04
10824	251.04
10034	2158.03
10833	519.05
15216	443.01
81679	631.01
7166	251.04
63538	466.02
284177	229.05
6846	574.01
64166	394.04
65903	494.03
21171513	106.04
66547	494.03
453123	285.04
12213	1129.04
7163	251.04
1441	205.05
3542441	214.05
13863300	394.04
5555	115.04
9856	519.05
15474	347.02
2016563	146.04
7203	251.04
15796	157.04
6751	519.01
6857	285.03
11516	54.04
5532	347.06
6900	519.02
6642	768.0
7125	573.02
70500	573.02
5562	115.04
8054	519.05
67230	394.04
67257	205.05
15359	146.04
2063	394.05
9572	168.05
6797	394.05
9946	366.06
6593	420.01
9826	285.03
66528	106.04
61789	214.03
3229	721.06
13856959	601.02
76286	639.02
7201	214.03
15636	115.04
13927	660.01
483123	394.05
21105887	721.01
7830	3259.02
10408	1234.02
9535	100.06
6484	179.04
21106127	106.04
6709	179.04
75176	179.04
12523	631.03
68247	721.01
62332	106.04
11900	5176.0
70915	309.04
62289	373.04
7214	309.04
15471	366.03
62361	601.02
11468	601.02
7202	179.04
13853943	166.04
10035	3259.02
12681	100.07
7292	1024.02
74171	179.04
75956	1258.05
7315	489.03
105768	259.05
15161	660.05
306959	601.02
58578	415.03
18227	352.04
70806	544.01
16310	1294.03
3924	814.06
9219	302.05
66512	660.02
526	146.04
13925	721.01
7167	268.05
65693	519.02
27749	574.05
1484	547.01
2356	124.06
8057	179.06
6610	544.03
7060	268.05
8030	601.02
11593	115.04
61517	415.05
7313	660.03
60933	179.06
610932	601.03
525531	157.05
10274392	660.02
3008	394.05
6546	168.05
4029	309.06
8459	783.05
13924	489.01
12670	309.06
2621	205.04
4233	544.03
63515	100.05
1540	884.03
15683	466.02
2359	205.04
6837	347.03
9073	124.05
17440	124.05
4959	192.05
17704	124.05
15113	8.06
61086	86.05
61785	1043.01
63077	13.06
6725	290.03
21106036	86.05
8567	2944.02
13865683	124.04
62479	214.04
3395	946.0
13853953	106.04
9549	115.05
8086	214.04
21106095	86.05
10864	106.04
7171	124.04
11972	660.04
21106013	106.04
61281	179.04
12263	214.04
6508	850.0
11901	5591.0
10834	466.01
13721	385.04
3005	985.06
60006	328.05
11249	849.01
11429	214.04
7148	290.03
120011	115.05
25605	319.03
10378	59.05
11641	919.03
28714	466.04
9130	415.06
61087	146.05
13422	631.06
62928	328.05
9569	168.05
2066	631.04
9515	168.05
13887609	268.04
13697	443.01
2384	547.08
61672	192.04
13075	628.01
2695	443.04
9442	115.05
13707	519.02
15724	11.06
2661194	179.05
6229	751.05
8106	849.02
10181821	489.03
14688	1876.02
2848685	179.05
2673	466.04
5739	783.0
5561	93.05
12680	805.02
2745027	146.05
6753	415.02
62668	302.05
13105	574.01
5686	752.02
14810	519.03
4286892	214.05
9873	415.02
523754	519.02
60090	466.02
14584	385.02
2424	443.06
6468	302.02
1909	205.09
70071	285.05
4740	721.04
12329	1311.0
59885	817.04
7274	783.06
72680	721.06
29135	1159.01
11397	244.05
10630	146.04
11581	179.04
11427	179.04
59403	124.05
7169	146.04
69973	179.04
11146	6022.0
21168823	352.04
25097	397.05
10426	4209.01
6838	628.02
8331	415.02
61014	259.05
7923	3937.02
63718	415.02
6858	302.04
61148	168.08
6763	415.02
10848	347.04
59487	415.02
10633	845.05
6714	115.05
63567	689.01
10619	285.05
11279086	285.05
13323	628.03
62363	721.01
11967	146.05
9206	385.03
11577	115.05
11428	115.04
67597	124.05
63320	146.05
11582	115.04
6713	146.05
21272	146.05
58568	544.01
60158	268.05
29117	466.03
8366	489.03
12355	569.03
8254	489.03
57727	1043.02
18409	489.03
4596	569.02
2468	784.04
3214	689.06
7260	244.07
3215	601.02
7210	352.04
10618	179.05
967	37.06
2272143	347.07
61540	12.06
5129	394.06
12057	86.06
6213	602.05
6438	319.03
84451	443.02
13837584	2563.04
62340	347.05
21106035	86.05
21106576	415.03
5399	179.06
67212	544.02
12504	420.04
21111865	86.05
6588	285.03
11902	6469.0
11567	86.05
4471	628.03
12722	569.05
86040	544.02
6783	953.03
20311	466.04
70990	328.05
528656	14.06
21106145	229.04
21106581	229.04
11267	146.05
11395	192.04
59164	489.03
69450	86.05
11337	244.04
64012	655.03
10284	817.02
226885	721.01
8329	489.02
12339	489.03
10230	569.02
9805	1138.0
12874	985.06
8800	601.0
62303	244.04
61150	37.08
60173	157.05
3613	494.03
8104	919.04
17162	157.05
69027	601.03
6220	628.03
305	244.07
3300	259.07
71976	752.02
8816	783.0
11594	192.05
6848	850.0
4819	689.05
5882	157.05
2068	328.06
13835294	436.02
6639	12.06
2911	302.06
21106178	12.09
60889	64.06
85490	850.04
6899	512.03
69290	124.05
7037	1159.01
11903	6932.0
8188	124.05
59546	783.03
62472	244.05
11283	954.01
62389	1027.0
6381	1097.04
10169	1027.0
11586	244.05
13066	93.05
63522	244.06
11277	43.07
14613	689.01
8298	631.03
9192	682.04
6554	512.03
4575	916.05
13133	990.02
12858	347.04
6221	631.05
6767	385.03
62751	74.07
62493	752.03
28947	285.05
6371	884.02
9002	93.06
2079	916.05
15702	489.06
6515	569.02
65700	385.03
5145	569.06
77916	319.06
31144	107.06
6505	436.02
8846	752.0
2951	423.05
7407	285.05
58587	752.05
20277	244.05
11359	37.06
56177	628.05
10243	64.06
15403	319.09
5026	512.07
59971	64.06
9394	13.09
86894	954.03
9438	133.06
70319	443.07
21106111	347.05
26691	64.06
5363	353.05
7177	347.05
21106574	86.05
2607	1102.05
12018	7411.0
11308	628.05
2181	682.09
74123	133.06
25957	1556.03
13959	752.02
11276	466.03
60100	747.02
6514	718.02
142204	328.04
11618	721.02
2387	784.05
17967090	682.04
8183	157.05
11202219	192.05
120096	783.02
6080	1064.02
10616	157.05
14952	1469.02
8799	916.0
16359	133.06
4599	628.05
11178542	192.05
7044	133.06
62381	989.0
2457	718.03
2075	1696.01
6447	655.03
6927	192.05
2283	1204.02
8067	12.06
13909	218.07
9832	157.06
9522	15.08
8181	124.05
7289	558.04
149513	218.06
46739	1302.05
59020	5126.02
62963	478.04
3345	1294.03
59928	385.03
60047	1344.01
10490	5805.01
85216	11.09
63738	1258.06
21106506	1422.02
3871	1789.01
6369	436.04
55194	1384.05
65061	1789.02
15089	244.05
3009396	244.06
224468	916.03
2626	628.07
5304	990.06
5507	1543.02
194210	205.05
9189	919.07
9697	1294.03
11338	489.03
62252	752.03
5138	569.07
10871	594.03
5632	884.05
2849	628.05
1611	1261.0
3218	814.03
7152	124.06
62362	512.03
5376	1180.07
8253	535.05
4268	628.05
7042	168.06
62477	168.06
62098	709.04
6454	512.03
7108	133.06
7259	1059.04
9894	466.03
6389	1469.02
2629	535.09
15596	415.03
10542	8417.0
79719	64.06
27183	64.06
22739	1563.01
12310	218.06
69703	1064.01
10257	124.06
62663	1998.0
4735	1939.02
68030	3169.04
62525	1302.02
16358	133.06
7168	133.06
4024	1384.06
4317	1219.06
7975	655.05
6453	404.03
6215	1064.01
3762	499.07
1991	168.06
6442	655.01
10081	1063.05
2246	916.0
21360	205.07
2117	569.03
65974	1249.02
8105	845.02
1998	850.06
8235	404.03
8274	682.03
8804	916.0
9795	535.04
5134	655.07
8788	916.0
70514	114.06
63117	954.01
18924	1577.01
62965	478.04
10452	768.06
455964	1220.01
642951	218.06
67593	916.01
6214	989.01
48119	1138.07
62966	478.04
8252	845.05
7258	1219.03
6373	404.05
9190	949.08
11200	989.01
27486	884.1
12549	989.02
2297301	631.05
10554	601.06
13985	747.05
4444448	644.05
8151	107.07
13329	783.06
3987	436.08
7370	1219.04
5786	1798.04
4582	2152.04
12336	1056.02
6057	535.04
66909	1059.02
11274	512.03
11297	876.02
24722	2054.06
525308	845.04
7211	124.06
5571	1344.04
5163	783.08
18716	133.06
4742	1102.06
6433	478.04
62265	190.07
6517	14.06
11269	1059.02
19663	133.06
29150	594.04
62754	512.08
4444926	619.04
15020	2049.03
8163	133.07
11320	205.06
8150	205.06
64045	1610.03
59976	1962.02
63122	876.05
13777	2364.05
28425	1610.07
63119	1064.02
4453	1059.04
6764	1301.03
14285	1294.03
11286	179.06
8023	46.07
7358	3839.04
66396	283.06
7988	1094.05
11906	10621.0
60886	55.08
7172	124.06
6216	989.02
64830	1564.05
69366	1056.02
13352	1563.01
58910	1657.08
62338	190.07
3208	845.12
49895	499.05
5302	1429.07
60518	1180.04
3765	763.05
63757	1129.04
2034	982.05
21106037	100.07
11390	205.06
15010	370.06
2447	2095.02
4617	1519.04
64003	457.04
77934	512.08
4518	1704.05
5740	259.05
11571	168.07
5131	845.08
5165	1384.06
7045	168.07
5531	845.05
10442628	1519.05
4444935	644.05
10085	876.05
13868426	100.07
6520	1048.04
3228	2425.03
6830	404.08
3508	2001.05
2928	499.05
60108	1048.04
63575	478.05
6464	14.08
2710	1425.03
2839	270.08
14916	535.05
65648	1466.02
8353	1473.0
10009	9765.01
11917	1704.0
21106505	3600.04
191496	1466.04
60919	74.08
18983	13081.0
21242790	100.07
4586	2434.06
2810	1654.01
11325	289.06
11271	289.06
1912	1387.07
61577	1751.02
14430	1654.0
3521	461.12
9815	1258.02
7970	520.06
67509	2002.02
14979	142.08
17987	142.08
38123	1473.08
3322	669.09
4478521	1015.06
62645	1751.0
64377	2608.03
4433	1473.07
10259	151.08
11387	151.08
4355	190.08
10442653	938.08
7155	151.08
11310	289.06
10248513	949.05
59493	1704.01
73276	2552.02
15209	79.08
66498	650.08
29343	892.07
3472	364.08
48922	1258.08
4600	1129.04
29156	581.05
6232	1094.07
10696	1360.08
61266	67.1
21965	15797.0
62468	353.08
59489	1696.08
3438	1951.05
5437	2725.08
3584	1249.06
15968	1081.05
11309	304.07
13153	499.07
11380	160.09
62217	1559.04
31872	2494.08
64024	461.08
14960	1548.04
5075	2552.06
9426	89.1
2562	1114.09
8177	231.12
8073	201.09
6688	121.1
4514715	1986.11
15521	2269.06
3039	2494.08
2160	3639.06
68961	2046.04
24584	2730.08
68224	1556.08
15484	67.1
13842838	12.12
1904	1589.08
3618	3104.07
13764	70.11
9180	25.17
3368	2913.1
258050	2791.05
7974	1492.08
29054	3233.04
9018	25.18
30913	1129.1
5423	2977.1
9028	394.11
2867	5914.14
10581	788.09
10674	20524.06
5515	4444.1
6208	3166.08
