36432,6275-99-6
36437,28028-68-4
36440,36710-68-6
36441,38266-46-5
36442,6276-00-2
36443,6276-01-3
36444,6276-02-4
36445,6276-03-5
36447,6276-04-6
36448,42135-35-3
36449,6276-05-7
36450,6276-06-8
36451,6276-07-9
36452,3405-13-8
36453,3405-15-0
36454,562-54-9
36455,6276-11-5
36456,6276-12-6
36458,33350-18-4
36459,6276-13-7
36460,2197-57-1
36461,6276-14-8
36462,6276-15-9
36463,6276-16-0
36464,6276-17-1
36465,6276-18-2
36466,74332-95-9
36467,6276-19-3
36468,6962-33-0
36469,6276-20-6
36470,6276-21-7
36471,6276-22-8
36476,7596-90-9
36477,6950-26-1
36479,6276-24-0
36480,7596-91-0
36481,6276-25-1
36482,57314-53-1
36485,6276-26-2
36486,7460-64-2
36488,6962-34-1
36491,6276-27-3
36492,6276-28-4
36493,6276-29-5
36494,6276-30-8
36495,6950-27-2
36496,6276-31-9
36498,6276-32-0
36499,6276-33-1
36500,6962-35-2
36501,6271-32-5
36502,6936-00-1
36505,6271-33-6
36506,6935-71-3
36507,7145-07-5
36512,6271-34-7
36513,6271-35-8
36515,6271-36-9
36516,6271-37-0
36517,7143-94-4
36519,61639-76-7
36520,32086-89-8
36522,2879-16-5
36524,65314-75-2
36528,4921-51-1
36531,64283-16-5
36534,5438-69-7
36539,931-08-8
36543,65928-85-0
36544,1913-42-4
36545,3517-38-2
36547,137-18-8
36548,136-23-2
36549,6935-99-5
36550,6271-18-7
36551,91-91-8
36552,6271-19-8
36554,6271-20-1
36556,6271-22-3
36558,60729-21-7
36559,518-11-6
36560,6267-77-2
36561,6267-78-3
36562,6267-79-4
36563,6267-80-7
36564,6267-81-8
36565,597-01-3
36566,4676-53-3
36568,6267-83-0
36569,5434-22-0
36570,6267-85-2
36571,514-47-6
36572,7770-31-2
36574,75469-18-0
36576,33070-04-1
36577,90557-92-9
36578,3663-82-9
36579,21398-80-1
36580,21398-79-8
36582,68281-25-4
36584,24673-04-9
36586,446-72-0
36587,1214-09-1
36588,6267-86-3
36589,6267-87-4
36590,6267-88-5
36591,37914-34-4
36592,2704-31-6
36593,17278-46-5
36601,63980-49-4
36604,75912-03-7
36606,94-84-8
36607,1321-18-2
36609,19900-47-1
36611,17901-23-4
36614,1734-78-7
36615,3132-77-2
36616,2085-88-3
36617,90950-33-7
36618,10503-80-7
36621,13547-17-6
36624,932-49-0
36626,629-45-8
36627,29416-87-3
36629,3279-07-0
36631,7418-16-8
36632,68555-34-0
36633,58227-34-2
36635,7300-34-7
36636,37984-89-7
36639,7709-79-7
36640,68792-12-1
36642,54335-82-9
36643,1072-43-1
36644,3221-15-6
36645,122-96-3
36646,7487-28-7
36647,3775-85-7
36648,1985-75-7
36649,24854-67-9
36651,76441-19-5
36652,6266-91-7
36654,89921-48-2
36655,6266-92-8
36656,6266-93-9
36657,6266-94-0
36658,6266-95-1
36659,1821-27-8
36660,6266-96-2
36661,6266-97-3
36662,86892-93-5
36663,35244-15-6
36664,6266-98-4
36665,6266-99-5
36666,952-06-7
36667,617-20-9
36668,6267-01-2
36670,59292-69-2
36671,6267-02-3
36672,3888-22-0
36673,66301-15-3
36674,6267-04-5
36676,6267-05-6
36677,6267-06-7
36678,113-48-4
36680,7253-85-2
36681,6267-07-8
36683,6267-08-9
36684,6267-09-0
36685,568-63-8
36686,6279-01-2
36687,6279-02-3
36688,6279-03-4
36690,6279-03-4
36692,7403-49-8
36693,465-92-9
36695,7403-50-1
36696,6266-87-1
36697,6266-88-2
36698,6266-89-3
36699,6266-90-6
36701,554-18-7
36702,7403-51-2
36703,6267-18-1
36705,10534-98-2
36706,6281-89-6
36707,2980-26-9
36710,6267-11-4
36711,6267-12-5
36712,288-94-8
36713,2181-42-2
36714,87-58-1
36716,6267-14-7
36717,6267-15-8
36718,102-71-6
36719,1829-92-1
36720,83-30-7
36721,539-43-5
36722,6271-38-1
36723,6940-43-8
36724,71-91-0
36725,704-38-1
36726,133-06-2
36727,6271-40-5
36728,499-89-8
36729,6140-15-4
36730,637-01-4
36731,95-05-6
36732,7465-65-8
36733,6271-43-8
36735,6271-44-9
36736,6271-45-0
36737,41969-25-9
36740,14153-77-6
36741,6936-11-4
36742,6271-46-1
36743,6271-47-2
36744,139-45-7
36746,6271-48-3
36747,631-40-3
36748,6271-49-4
36749,14208-07-2
36750,67801-39-2
36751,6271-50-7
36752,36558-93-7
36754,6271-51-8
36755,1148-79-4
36757,6271-52-9
36759,6936-12-5
36760,6271-53-0
36761,6936-13-6
36762,6271-54-1
36763,106-02-5
36764,6271-56-3
36765,6271-57-4
36767,6271-58-5
36768,6271-59-6
36769,6271-60-9
36770,6271-61-0
36771,6271-62-1
36772,6271-63-2
36773,71068-07-0
36774,6271-64-3
36775,6936-14-7
36776,6271-65-4
36778,6271-66-5
36779,6271-67-6
36780,6271-68-7
36782,101-61-1
36783,6158-73-2
36784,6936-15-8
36785,6271-69-8
36787,6271-70-1
36788,6271-71-2
36789,1047-90-1
36790,6271-72-3
36792,4430-24-4
36794,6271-07-4
36796,3482-37-9
36797,6940-28-9
36798,6271-06-3
36799,6271-05-2
36801,6266-86-0
36802,2731-62-6
36803,2531-36-4
36804,6266-84-8
36805,2731-63-7
36806,6266-83-7
36808,108-95-2
36809,95-48-7
36810,6266-82-6
36811,6266-81-5
36812,6266-80-4
36813,6266-79-1
36814,6266-78-0
36815,6266-77-9
36816,6266-76-8
36817,6266-75-7
36818,6266-74-6
36819,6266-73-5
36821,6950-21-6
36822,2487-40-3
36823,5069-83-0
36824,6266-72-4
36825,6950-19-2
36826,5069-77-2
36827,93305-01-2
36828,93087-27-5
36829,6266-71-3
36830,6950-18-1
36831,1005-37-4
36832,54768-73-9
36833,2238-53-1
36834,6266-70-2
36835,6266-69-9
36836,13153-64-5
36838,6266-68-8
36839,6266-67-7
36840,6266-66-6
36842,6266-65-5
36843,6266-64-4
36844,7249-01-6
36846,18309-32-5
36847,16091-70-6
36848,6266-61-1
36849,613-54-7
36850,581-40-8
36851,582-16-1
36852,581-42-0
36853,6266-59-7
36854,6266-58-6
36855,6266-57-5
36856,6266-45-1
36857,6266-44-0
36858,6266-43-9
36860,6266-42-8
36862,6266-41-7
36863,17033-74-8
36864,6266-40-6
36865,6266-39-3
36867,6266-37-1
36868,654-42-2
36869,7249-00-5
36872,6266-36-0
36873,6266-35-9
36874,6950-16-9
36875,6266-34-8
36876,6266-33-7
36877,6266-32-6
36878,6266-31-5
36879,6266-30-4
36880,6266-29-1
36881,6266-28-0
36882,7401-01-6
36884,7143-89-7
36886,6266-27-9
36887,6266-26-8
36889,16749-46-5
36890,2875-90-3
36893,6973-15-5
36894,39931-19-6
36895,13516-49-9
36896,146-77-0
36898,13364-95-9
36899,24723-77-1
36900,4105-39-9
36901,51385-35-4
36905,59587-07-4
36906,4546-54-7
36907,4316-98-7
36908,1672-50-0
36909,2164-83-2
36910,3989-45-5
36912,3137-56-2
36913,3137-54-0
36914,34396-99-1
36915,6274-43-7
36916,6237-92-9
36917,2686-72-8
36920,6963-61-7
36921,6274-42-6
36923,14124-60-8
36924,20237-53-0
36925,17597-24-9
36926,17503-05-8
36927,488-48-2
36928,4370-59-6
36929,488-47-1
36930,26378-73-4
36931,99-35-4
36932,82-71-3
36933,18011-67-1
36934,88-73-3
36935,106-46-7
36936,20103-10-0
36938,6274-48-2
36939,96-91-3
36940,4515-38-2
36941,106-47-8
36942,3479-10-5
36943,6449-76-9
36944,29092-34-0
36945,3306-62-5
36946,91-26-9
36947,88-89-1
36948,528-75-6
36949,118-96-7
36950,606-35-9
36951,6973-13-3
36952,6973-12-2
36953,50573-74-5
36954,6274-37-9
36955,6259-08-1
36956,5138-91-0
36957,1709-44-0
36958,2044-88-4
36959,127-65-1
36960,6274-33-5
36961,6274-32-4
36962,3544-24-9
36963,2835-68-9
36964,4657-12-9
36965,6274-30-2
36966,6973-10-0
36967,6274-29-9
36968,6274-28-8
36969,6973-09-7
36970,6973-08-6
36971,6274-27-7
36972,6274-26-6
36973,100-21-0
36974,610-53-7
36975,632-92-8
36976,623-25-6
36977,19443-96-0
36978,103-92-4
36979,101-09-7
36980,6052-11-5
36981,32328-79-3
36982,6274-24-4
36983,2298-36-4
36984,637-53-6
36985,6274-22-2
36986,88-64-2
36987,6973-05-3
36988,96-78-6
36990,6274-21-1
36991,640-61-9
36992,618-13-3
36993,6274-20-0
36994,5307-00-6
36995,6274-18-6
36996,6274-17-5
36997,6274-40-4
36998,14153-75-4
36999,6274-39-1
37000,7400-98-8
37001,7400-97-7
37002,6331-71-1
37003,96-57-1
37004,137-17-7
37005,6331-70-0
37006,24313-88-0
37007,6331-69-7
37008,6331-68-6
37009,6331-67-5
37010,7400-96-6
37011,10082-93-6
37012,51211-24-6
37013,6331-66-4
37014,6331-65-3
37016,6331-63-1
37017,6331-62-0
37019,6272-06-6
37020,6272-05-5
37021,7357-74-6
37022,6962-50-1
37023,3830-16-8
37024,35849-41-3
37025,5908-27-0
37026,633-99-8
37027,550-60-7
37028,6272-02-2
37029,6272-01-1
37030,6272-00-0
37031,6271-99-4
37032,6271-98-3
37034,6271-97-2
37035,6271-96-1
37036,130-14-3
37037,25059-14-7
37038,832-50-8
37039,3771-14-0
37040,6271-94-9
37041,581-75-9
37042,6962-48-7
37043,6271-93-8
37044,3316-02-7
37045,61240-37-7
37046,134-54-3
37047,6271-91-6
37048,7248-98-8
37049,6362-05-6
37050,6962-46-5
37051,6271-90-5
37052,6271-89-2
37053,6271-88-1
37054,1798-12-5
37055,3839-82-5
37056,6271-86-9
37057,6962-44-3
37058,6271-85-8
37059,6271-84-7
37060,3665-51-8
37061,5959-52-4
37062,6271-82-5
37063,6271-81-4
37064,6271-80-3
37065,518-05-8
37066,2051-62-9
37067,6271-79-0
37068,1806-29-7
37069,1523-11-1
37070,6272-22-6
37071,3365-89-7
37072,6272-21-5
37073,6272-20-4
37074,101-54-2
37075,101-80-4
37076,91-30-5
37077,85-76-7
37078,85-80-3
37079,6272-19-1
37080,118-28-5
37082,6272-18-0
37083,2243-80-3
37084,6272-16-8
37085,6272-15-7
37086,93-99-2
37087,102-09-0
37088,588-64-7
37089,6272-14-6
37090,6272-13-5
37091,6272-12-4
37092,785-30-8
37093,6219-89-2
37094,79-72-1
37095,302-49-8
37096,1980-45-6
37097,6272-09-9
37098,5287-58-1
37100,6272-08-8
37101,148-54-9
37102,6268-26-4
37103,7403-47-6
37104,6305-90-4
37105,6305-89-1
37106,602-72-2
37107,605-40-3
37108,129-39-5
37109,6268-22-0
37110,572-84-9
37111,81-65-2
37112,7400-95-5
37113,6268-21-9
37114,6268-20-8
37115,611-95-0
37116,93-97-0
37117,135-73-9
37118,6268-18-4
37119,6268-17-3
37120,1215-77-6
37121,7400-94-4
37123,1576-37-0
37124,6268-14-0
37125,6268-13-9
37126,6268-12-8
37127,6268-11-7
37128,83-83-0
37129,6268-10-6
37130,7400-93-3
37131,6268-09-3
37132,481-74-3
37133,6268-08-2
37134,42866-38-6
37135,6268-07-1
37136,6268-06-0
37137,611-97-2
37138,553-17-3
37139,6268-05-9
37140,137-97-3
37141,1424-14-2
37142,6268-04-8
37143,6268-03-7
37144,4933-33-9
37145,97-28-9
37146,838-88-0
37147,97-22-3
37148,6268-00-4
37149,6267-99-8
37150,3402-76-4
37151,135-88-6
37152,6267-98-7
37153,119-40-4
37154,119-19-7
37155,4285-37-4
37156,6267-96-5
37157,959-23-9
37158,94-49-5
37159,1785-67-7
37161,10591-84-1
37162,3692-69-1
37163,7148-13-2
37164,7400-92-2
37165,3949-80-2
37166,6954-41-2
37167,6267-93-2
37168,135-65-9
37169,7253-81-8
37170,132-88-7
37171,10534-92-6
37172,7401-13-0
37173,6305-91-5
37174,6268-28-6
37175,6361-43-9
37176,6268-29-7
37177,6268-30-0
37178,119-77-7
37179,7255-52-9
37180,7252-37-1
37181,129-90-8
37182,6271-10-9
37183,6271-11-0
37184,120-00-3
37185,6271-12-1
37186,450-33-9
37187,135-63-7
37188,135-61-5
37189,6271-13-2
37191,25675-98-3
37192,6271-14-3
37193,6271-15-4
37194,70869-03-3
37196,603-40-7
37197,6271-16-5
37198,6935-96-2
37199,6271-17-6
37201,607-52-3
37202,132-68-3
37203,87-03-6
37204,6266-54-2
37205,6266-55-3
37206,6266-56-4
37207,6962-67-0
37208,6274-83-5
37209,6274-84-6
37210,2960-93-2
37211,3722-84-7
37212,91-96-3
37213,6274-86-8
37214,72261-61-1
37215,6274-87-9
37216,7255-00-7
37217,6968-29-2
37218,6968-30-5
37219,7151-10-2
37220,10534-91-5
37221,5862-75-9
37222,1803-24-3
37223,6266-47-3
37224,91-92-9
37225,6266-48-4
37228,6266-49-5
37229,2385-23-1
37233,6266-51-9
37235,6266-52-0
37238,936-59-4
37241,66034-19-3
37242,7401-05-0
37243,54830-18-1
37244,17046-84-3
37246,6268-27-5
37247,2078-80-0
37248,2520-19-6
37249,2907-88-2
37250,25688-63-5
37251,55968-10-0
37252,10200-98-3
37258,85817-60-3
37259,39494-09-2
37260,1131-01-7
37261,17328-15-3
37265,5043-79-8
37266,6268-25-3
37268,6268-24-2
37269,6268-23-1
37270,55705-62-9
37273,56609-17-7
37274,81957-22-4
37275,75024-21-4
37284,54887-14-8
37288,39084-88-3
37289,69781-56-2
37308,59635-95-9
37313,29235-80-1
37319,33709-18-1
37320,1089-78-7
37321,378-45-0
37322,6875-26-9
37323,13252-06-7
37325,14325-99-6
37326,94392-36-6
37327,645-09-0
37330,6331-79-9
37331,6331-80-2
37332,6331-81-3
37333,6331-82-4
37334,7403-48-7
37335,3722-52-9
37336,6331-84-6
37337,6331-85-7
37338,6331-86-8
37339,7401-03-8
37340,6331-75-5
37341,7401-02-7
37342,6331-74-4
37344,6319-62-6
37345,6331-72-2
37348,6331-77-7
37349,7401-08-3
37350,14281-61-9
37351,6331-76-6
37352,7502-09-2
37353,14281-60-8
37354,7401-07-2
37355,7401-04-9
37356,7401-09-4
37357,6331-87-9
37358,6331-88-0
37359,6331-89-1
37360,6331-90-4
37361,1977-72-6
37363,1651-29-2
37364,20535-83-5
37365,6331-91-5
37366,76412-62-9
37367,55146-05-9
37368,51866-19-4
37369,81864-29-1
37370,278-38-6
37373,59541-58-1
37378,1804-15-5
37379,789-81-1
37388,73094-99-2
37389,2950-45-0
37391,6331-95-9
37392,544-74-1
37393,7477-67-0
37394,18821-62-0
37396,875-51-4
37397,635-22-3
37398,769-11-9
37399,6331-96-0
37400,602-03-9
37401,6272-24-8
37402,712-24-3
37403,610-36-6
37404,6272-25-9
37405,6271-08-5
37406,6962-54-5
37407,6272-26-0
37408,6272-27-1
37409,1878-87-1
37410,1084-76-0
37411,6272-29-3
37412,28612-47-7
37413,621-44-3
37414,5653-46-3
37415,6272-31-7
37416,827-36-1
37417,6962-57-8
37418,6272-32-8
37419,4767-54-8
37420,4125-54-6
37421,6272-34-0
37422,6272-35-1
37423,6272-36-2
37424,6962-58-9
37425,2051-90-3
37426,6272-38-4
37427,6272-39-5
37428,6962-59-0
37429,6272-40-8
37430,6272-41-9
37431,7585-37-7
37432,644-78-0
37433,6272-43-1
37434,6962-60-3
37435,1214-29-5
37436,6272-44-2
37437,6962-62-5
37438,6272-45-3
37439,6272-46-4
37440,6272-47-5
37441,6272-48-6
37442,6272-49-7
37443,2289-36-3
37444,6274-63-1
37445,3420-72-2
37446,3596-24-5
37447,6274-65-3
37448,63-92-3
37449,6274-67-5
37450,6274-68-6
37451,6962-63-6
37452,6274-69-7
37453,7357-62-2
37454,7355-69-3
37455,6274-70-0
37456,6274-71-1
37457,6274-72-2
37458,6274-73-3
37459,6274-74-4
37460,4728-00-1
37461,6962-64-7
37462,6962-65-8
37463,6274-76-6
37464,6274-77-7
37465,6274-78-8
37466,6274-79-9
37469,6274-80-2
37473,2408-88-0
37474,13130-14-8
37475,2582-07-2
37476,5433-39-6
37478,6274-82-4
37484,6274-61-9
37485,1823-91-2
37486,6274-59-5
37487,6274-58-4
37488,6274-57-3
37490,1515-81-7
37491,6048-86-8
37492,2439-43-2
37493,6274-54-0
37494,6274-53-9
37495,6962-53-4
37496,21899-99-0
37497,6274-52-8
37498,828-40-0
37499,3979-27-9
37500,6274-50-6
37501,6006-69-5
37502,6337-72-0
37503,6337-71-9
37504,6337-70-8
37505,6941-84-0
37506,6941-83-9
37507,6337-69-5
37508,6337-68-4
37509,6337-67-3
37510,6337-66-2
37511,6337-65-1
37512,6337-64-0
37513,6337-63-9
37514,6337-62-8
37515,6337-61-7
37516,6337-60-6
37517,793-06-6
37518,6337-59-3
37519,20176-48-1
37520,6337-58-2
37521,6337-57-1
37522,6337-75-3
37523,6337-76-4
37524,6337-77-5
37525,6337-74-2
37526,6337-78-6
37527,6337-79-7
37528,6337-80-0
37529,6337-81-1
37530,1193-21-1
37531,3934-20-1
37532,1780-31-0
37533,5029-29-8
37534,5029-40-3
37535,5029-19-6
37536,5108-61-2
37537,90770-87-9
37538,1187-00-4
37539,6941-89-5
37540,15898-43-8
37541,6337-99-1
37543,6337-98-0
37544,6941-88-4
37545,6954-50-3
37546,6337-97-9
37547,225-82-1
37548,6337-96-8
37549,6337-95-7
37550,6337-94-6
37551,6337-93-5
37552,6337-92-4
37553,6954-49-0
37554,6337-91-3
37555,6337-90-2
37556,5138-90-9
37557,1589-61-3
37558,137-18-8
37559,89-84-9
37560,6337-88-8
37561,6178-42-3
37562,499-06-9
37563,29785-93-1
37564,6954-48-9
37565,91-20-3
37566,6941-86-2
37567,2050-43-3
37568,2759-55-9
37569,86-55-5
37570,5302-79-4
37571,2908-76-1
37573,6337-85-5
37574,93-20-9
37575,6954-45-6
37576,6337-84-4
37577,6337-83-3
37578,6337-82-2
37579,6338-07-4
37580,6338-06-3
37581,605-43-6
37582,84-45-7
37583,82-35-9
37584,128-91-6
37585,6338-12-1
37586,568-93-4
37587,129-37-3
37588,6338-09-6
37590,602-65-3
37591,2961-04-8
37592,853-67-8
37593,6338-05-2
37594,6338-04-1
37595,6338-03-0
37596,6338-02-9
37598,6338-01-8
37599,6338-00-7
37600,6941-85-1
37601,6940-35-8
37602,6940-34-7
37603,6332-10-1
37604,6332-09-8
37605,7253-83-0
37606,6448-90-4
37607,6332-08-7
37608,2208-20-0
37609,6332-07-6
37610,634-43-5
37611,481-82-3
37612,6940-31-4
37613,92-79-5
37615,6332-05-4
37616,6332-04-3
37618,92-73-9
37619,6332-03-2
37621,6332-02-1
37622,135-64-8
37623,6332-01-0
37624,6940-30-3
37625,6331-97-1
37626,6954-43-4
37627,82-21-3
37628,85-12-1
37629,5270-30-4
37630,3800-86-0
37631,1114-38-1
37632,16506-23-3
37634,40951-05-1
37636,15564-30-4
37637,18083-99-3
37638,25597-36-8
37639,6331-99-3
37640,1123-27-9
37641,3092-82-8
37644,1869-95-0
37645,3770-85-2
37646,15721-19-4
37647,4769-72-6
37648,16338-97-9
37649,36019-23-5
37651,3268-87-9
37652,6332-00-9
37653,6298-65-3
37656,2385-85-5
37658,91384-10-0
37659,71221-14-2
37660,3369-52-6
37661,7401-89-0
37667,91820-76-7
37670,6332-13-4
37676,6332-14-5
37678,6328-58-1
37681,7248-96-6
37682,3073-77-6
37690,10550-79-5
37703,6332-11-2
37705,6332-12-3
37708,30466-95-6
37709,57654-58-7
37710,91735-33-0
37711,4765-71-3
37713,89182-03-6
37714,89489-14-5
37715,6332-15-6
37716,2846-77-7
37717,6332-17-8
37718,90112-08-6
37719,6940-38-1
37720,6332-18-9
37721,6940-39-2
37722,6940-40-5
37723,432-60-0
37725,52-76-6
37726,965-90-2
37741,979-02-2
37744,82-02-0
37745,51-30-9
37750,1072-70-4
37751,16112-60-0
37752,703-56-0
37753,70084-53-6
37754,6331-61-9
37755,1927-25-9
37756,2827-49-8
37761,2035-76-9
37764,6954-40-1
37765,73923-83-8
37769,6331-59-5
37775,75542-33-5
37779,3646-68-2
37782,7248-97-7
37784,5428-93-3
37786,6331-56-2
37791,6331-57-3
37793,23061-57-6
37795,6267-76-1
37802,54889-20-2
37810,836-77-1
37811,624-46-4
37812,2612-72-8
37813,6271-74-5
37814,6271-75-6
37816,6271-76-7
37817,6271-77-8
37818,39658-41-8
37821,6271-78-9
37833,6936-16-9
37834,4140-68-5
37835,1542-36-5
37836,3514-07-6
37837,4247-61-4
37838,1894-61-7
37839,626-03-9
37843,388-11-4
37844,6954-26-3
37845,6272-50-0
37846,6272-51-1
37848,2265-98-7
37849,49643-99-4
37850,17006-60-9
37852,10148-99-9
37853,91215-97-3
37854,1849-80-5
37855,2089-46-5
37859,53467-34-8
37882,554-92-7
37883,64037-65-6
37884,66922-81-4
37885,63915-89-9
37890,64037-68-9
37891,90204-57-2
37892,63915-94-6
37894,13045-62-0
37902,6940-25-6
37903,6267-27-2
37904,6267-28-3
37905,530-73-4
37906,1709-54-2
37907,7400-81-9
37908,6267-31-8
37909,74734-30-8
37910,6267-32-9
37912,14066-79-6
37917,18883-66-4
37920,5135-82-0
37929,7192-53-2
37930,7229-44-9
37931,72990-57-9
37932,71172-62-8
37933,6267-33-0
37934,6267-19-2
37935,6267-20-5
37938,7192-50-9
37940,6267-21-6
37941,6267-22-7
37942,6267-23-8
37943,71172-65-1
37944,71172-93-5
37947,92648-11-8
37951,7192-49-6
37955,7192-71-4
37957,7192-65-6
37959,7192-63-4
37969,7192-69-0
37976,74373-63-0
37977,338-98-7
37978,80651-69-0
37980,34553-66-7
37982,6267-24-9
37983,13288-06-7
37984,6267-25-0
37985,5367-32-8
37986,89-39-4
37987,6267-89-6
37988,6267-90-9
37989,7357-66-6
37990,16846-10-9
37991,6267-34-1
37993,6267-35-2
37994,5820-27-9
37995,6267-37-4
37996,104-45-0
37997,1817-90-9
37998,6267-39-6
37999,6267-40-9
38000,2437-05-0
38001,2444-89-5
38002,778-82-5
38003,6337-48-0
38004,2116-36-1
38006,6337-50-4
38007,6337-51-5
38008,10543-21-2
38009,6337-52-6
38010,623-32-5
38011,6337-54-8
38013,6337-55-9
38014,6337-32-2
38016,6337-33-3
38017,6337-34-4
38018,7248-88-6
38019,6337-35-5
38020,6954-23-0
38021,17300-28-6
38022,17300-28-6
38023,6337-36-6
38024,6337-37-7
38025,4436-75-3
38026,5274-70-4
38027,6954-25-2
38028,6941-75-9
38029,19628-76-3
38030,3096-70-6
38031,6337-39-9
38033,4919-40-8
38034,6337-41-3
38035,6337-56-0
38037,6337-45-7
38039,6954-27-4
38040,7155-38-6
38041,6954-28-5
38042,6337-46-8
38043,6941-76-0
38044,6337-47-9
38046,17465-20-2
38047,78521-39-8
38049,6954-29-6
38050,6337-27-5
38052,6954-30-9
38053,4921-68-0
38055,61098-02-0
38056,6337-28-6
38058,6337-29-7
38060,6337-30-0
38061,6954-31-0
38062,6337-31-1
38063,793-23-7
38064,6337-42-4
38065,6337-43-5
38066,6337-44-6
38067,3113-72-2
38068,6339-51-1
38070,6339-52-2
38071,5325-76-8
38072,7253-78-3
38073,7248-89-7
38074,6339-54-4
38075,6339-55-5
38076,6339-56-6
38077,71518-25-7
38078,6339-57-7
38079,6339-58-8
38080,6339-59-9
38081,6339-60-2
38082,6339-61-3
38083,6339-62-4
38085,6954-33-2
38086,6954-34-3
38087,6954-35-4
38088,6954-36-5
38089,6339-63-5
38090,6339-64-6
38091,6339-65-7
38092,480-49-9
38093,6339-66-8
38094,6339-67-9
38115,22978-34-3
38117,10161-75-8
38118,69797-90-6
38125,24571-16-2
38126,2653-46-5
38130,17657-22-6
38131,22353-00-0
38132,63833-44-3
38133,13707-23-8
38134,33388-67-9
38137,4647-35-2
38141,21121-94-8
38142,16409-24-8
38145,16537-19-2
38147,53205-66-6
38149,16537-18-1
38155,28578-18-9
38156,16409-29-3
38157,3470-96-0
38158,24571-27-5
38159,13916-45-5
38160,33425-46-6
38162,74295-62-8
38163,75719-23-2
38164,24571-28-6
38166,1016-50-8
38168,6339-43-1
38169,89894-92-8
38170,6939-87-3
38171,6339-02-2
38174,6339-03-3
38175,40031-15-0
38176,940-64-7
38177,2088-24-6
38178,6339-04-4
38179,1798-12-5
38180,6459-12-7
38181,6339-05-5
38182,53360-90-0
38183,6339-06-6
38184,35089-74-8
38185,6339-07-7
38187,6339-08-8
38188,3590-48-5
38189,6339-09-9
38190,6339-10-2
38191,4245-77-6
38192,64774-04-5
38193,6336-22-7
38194,6336-23-8
38195,6937-80-0
38196,55476-33-0
38198,27096-60-2
38199,6336-24-9
38200,27077-09-4
38201,27077-10-7
38202,27077-08-3
38203,78-63-7
38204,6339-11-3
38207,45219-27-0
38209,13194-58-6
38212,2158-09-0
38213,6941-49-7
38217,6339-13-5
38218,90873-02-2
38220,62641-27-4
38221,91972-85-9
38222,90914-59-3
38223,91951-84-7
38225,93475-98-0
38226,93151-77-0
38227,3282-27-7
38228,35140-85-3
38229,6558-27-6
38230,14128-65-5
38231,6953-80-6
38232,93896-71-0
38234,90951-40-9
38235,22705-94-8
38236,52722-61-9
38238,92706-32-6
38239,91297-44-8
38240,497-25-6
38242,18501-20-7
38243,62723-38-0
38244,89580-96-1
38245,89168-02-5
38247,6130-87-6
38248,6339-14-6
38249,92162-90-8
38250,80-65-9
38251,89380-83-6
38252,5765-09-3
38254,16504-26-0
38255,89533-03-9
38256,2488-95-1
38257,25598-55-4
38258,69034-92-0
38262,22118-36-1
38264,64298-49-3
38267,3037-72-7
38270,102647-16-5
38271,59981-94-1
38272,51773-60-5
38273,6339-17-9
38278,5188-04-5
38279,5374-61-8
38280,1820-92-4
38292,5788-58-9
38293,6339-19-1
38294,14722-38-4
38295,7357-26-8
38296,957-75-5
38297,59-14-3
38300,6941-51-1
38301,2066-11-7
38302,1127-75-9
38303,91803-89-3
38306,90644-39-6
38308,89853-37-2
38310,83959-54-0
38311,22917-85-7
38313,6941-73-7
38314,6941-74-8
38317,6339-44-2
38319,2157-20-2
38320,69796-48-1
38321,6339-50-0
38323,6339-45-3
38325,6339-46-4
38326,6339-47-5
38328,7356-81-2
38332,4514-44-7
38339,13463-18-8
38340,58481-04-2
38346,19260-03-8
38348,314-35-2
38350,17433-73-7
38351,16164-59-3
38352,16162-97-3
38353,16163-03-4
38356,18493-83-9
38360,6339-48-6
38367,3321-64-0
38368,22002-08-0
38369,4403-08-1
38377,61578-90-3
38389,5344-55-8
38392,39809-76-2
38395,554-21-2
38401,6333-31-9
38403,6333-32-0
38404,6333-33-1
38407,6333-34-2
38408,13208-19-0
38409,6333-35-3
38411,6333-36-4
38412,6333-37-5
38414,6333-39-7
38417,584-43-0
38419,14255-79-9
38420,14062-80-7
38424,6940-23-4
38427,6333-40-0
38428,6333-41-1
38429,13159-46-1
38437,6940-24-5
38442,6333-12-6
38443,2621-71-8
38444,4773-35-7
38447,2601-89-0
38452,598-99-2
38454,3674-10-0
38455,43109-88-2
38456,54255-11-7
38458,1852-18-2
38463,6940-09-6
38468,6333-13-7
38474,53175-28-3
38486,6954-20-7
38487,61928-55-0
38490,66904-39-0
38492,33132-91-1
38494,34251-46-2
38496,22563-98-0
38502,18124-91-9
38509,6333-14-8
38510,6333-21-7
38512,6954-21-8
38515,7504-44-1
38517,7464-67-7
38518,89-56-5
38521,4995-99-7
38522,6333-22-8
38523,1141-04-4
38524,7356-82-3
38525,20115-17-7
38526,6940-20-1
38527,6333-23-9
38528,6333-24-0
38529,6333-25-1
38530,6333-26-2
38531,6333-27-3
38533,6940-21-2
38534,6333-28-4
38535,6333-29-5
38537,6940-22-3
38538,6333-30-8
38541,32602-06-5
38542,7065-97-6
38543,17473-78-8
38545,3731-16-6
38549,17635-26-6
38553,1792-41-2
38555,131-56-6
38556,131-55-5
38560,1024-30-2
38562,6333-15-9
38564,3197-25-9
38565,5469-78-3
38581,24383-66-2
38582,51250-16-9
38583,148-18-5
