Name	TestTria	Potency	ISIZ	IAC	AAC	ZM1	ZM1V	ZM2	ZM2V	Qindex	SNar	HNar	GNar	Xt	Dz	Ram	Pol	LPRS	VDA	MSD	SMTI	SMTIV	GMTI	GMTIV	Xu	SPI	W	WA	RDSUM	Har	QW	TI1	TI2	HyDp	RHyDp	VAR82	ww	Rww	D_D	Wap	WhetZ	Whetm	Whetv	Whete	Whetp	J	JhetZ	Jhetm	Jhetv	Jhete	Jhetp	X0	X1	X2	X3	X4	X5	X0A	X1A	X2A	X3A	X4A	X5A	X0v	X1v	X2v	X3v	X4v	X5v	X0Av	X1Av	X2Av	X3Av	X4Av	X5Av	X0sol	X1sol	X2sol	X3sol	X4sol	X5sol	XMOD	RDCHI	RDSQ	S0K	S1K	S2K	S3K	PHI	BLI	PW2	PW3	PW4	PW5	PJI2	CSI	ECC	AECC	DECC	MDDD	UNIP	CENT	VAR	BAC	Lop	ICR	IDE	IDM	IDDE	IDDM	IDET	IDMT	IVDE	IVDM	HVcpx	HDcpx	Uindex	Vindex	Xindex	Yindex	IC0	TIC0	SIC0	CIC0	BIC0	IC1	TIC1	SIC1	CIC1	BIC1	IC2	TIC2	SIC2	CIC2	BIC2	IC3	TIC3	SIC3	CIC3	BIC3	IC4	TIC4	SIC4	CIC4	BIC4	IC5	TIC5	SIC5	CIC5	BIC5	LP1	STN	Eig1Z	Eig1m	Eig1v	Eig1e	Eig1p	SEigZ	SEigm	SEigv	SEige	SEigp	AEigZ	AEigm	AEigv	AEige	AEigp	VEA1	VEA2	VRA1	VRA2	VED1	VED2	VRD1	VRD2	VEZ1	VEZ2	VRZ1	VRZ2	VEm1	VEm2	VRm1	VRm2	VEv1	VEv2	VRv1	VRv2	VEe1	VEe2	VRe1	VRe2	VEp1	VEp2	VRp1	VRp2	NGS	MPC03	MPC04	MPC05	MPC06	MPC07	MPC08	MPC09	MPC10	piPC03	piPC04	piPC05	piPC06	piPC07	piPC08	piPC09	piPC10	TPC	piID	PCR	PCD	CID	BID	D_Dr03	D_Dr04	D_Dr05	D_Dr06	D_Dr07	D_Dr08	D_Dr09	D_Dr10	D_Dr11	D_Dr12	T_N__N_	T_N__O_	T_N__S_	T_N__P_	T_N__F_	T_N__Cl_	T_N__Br_	T_N__I_	T_O__O_	T_O__S_	T_O__P_	T_O__F_	T_O__Cl_	T_O__Br_	T_O__I_	T_S__S_	T_S__P_	T_S__F_	T_S__Cl_	T_S__Br_	T_S__I_	T_P__P_	T_P__F_	T_P__Cl_	T_P__Br_	T_P__I_	T_F__F_	T_F__Cl_	T_F__Br_	T_F__I_	T_Cl__Cl_	T_Cl__Br_	T_Cl__I_	T_Br__Br_	T_Br__I_	T_I__I_	_OBSTAT_
4-sec-butylphenol	0	0.979	116.096	29.574	1.183	50	108	53	106	6	6.762	1.692	1.849	0.034	23	3	11	37.263	30.182	0.328	679	1056	589	1272	11.226	19.261	166	3.018	25.652	16.586	134.667	0	2.349	204	9.457	262	864	9.592	37.981	409	135.5	135.506	147.531	135.515	149.945	2.171	2.699	2.699	2.531	2.699	2.501	8.268	5.182	4.755	2.94	2.231	1.746	0.752	0.471	0.34	0.21	0.139	0.097	7.041	3.961	3.264	1.58	1.103	0.671	0.64	0.36	0.233	0.113	0.069	0.037	8.268	5.182	4.755	2.94	2.231	1.746	31.667	2.272	53.686	24.989	8.28	3.537	2.726	2.663	1.08	0.565	0.273	0.137	0.081	0.75	115	60	5.455	1.041	5.14	22	90	18	12	1.455	1.981	2.587	5.569	2.664	3.431	142.3	924.463	1.79	3.777	2.548	1.42	19.301	0.466	0.692	1.351	1.183	29.574	0.255	3.461	0.246	2.32	57.991	0.5	2.324	0.483	3.383	84.587	0.729	1.26	0.704	3.543	88.587	0.763	1.1	0.737	3.543	88.587	0.763	1.1	0.737	3.543	88.587	0.763	1.1	0.737	2.22	1.792	25.765	25.767	28.327	25.768	28.87	0.25	0.249	-0.953	0.248	-1.195	0	0	0	0	0	3.096	0.281	39.744	3.613	3.267	0.297	39.568	3.597	3.257	0.296	39.999	3.636	3.257	0.296	39.999	3.636	3.239	0.294	40.723	3.702	3.257	0.296	40	3.636	3.235	0.294	40.851	3.714	14	14	16	18	12	10	4	0	0	34.25	54.375	88.313	60.75	48.938	30.375	0	0	110	365.5	3.323	2.881	21.393	11.414	0	0	0	35.181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01101    0    0    0
4-tert-octylphenol	0	2.097	192.75	41.339	1.117	70	128	73	126	8	9.129	1.682	1.838	0.01	31	4	15	61.084	59.733	0.344	1795	2512	1649	2972	15.804	89.944	448	4.267	39.423	23.413	398	0	4.356	763.5	13.542	592	2439	17.573	83.537	935	400.5	400.509	417.344	400.521	420.723	2.008	2.249	2.249	2.183	2.249	2.17	11.312	6.972	6.932	3.925	2.706	2.16	0.754	0.465	0.347	0.218	0.142	0.098	10.085	5.752	5.434	2.579	1.647	1.113	0.672	0.383	0.272	0.143	0.087	0.051	11.312	6.972	6.932	3.925	2.706	2.16	42.41	2.748	82.276	34.819	12.252	5.316	5.583	4.343	1.15	0.579	0.259	0.113	0.065	1	233	120	8	1.333	9.618	45	221	35	22	2.071	2.473	3.158	6.447	3.19	3.881	331.574	2888.397	1.99	4.188	2.981	1.519	31.597	0.351	0.563	0.916	1.117	41.339	0.214	4.092	0.21	2.156	79.756	0.414	3.054	0.405	3.283	121.466	0.63	1.927	0.617	3.769	139.466	0.724	1.44	0.708	3.877	143.466	0.744	1.332	0.729	3.877	143.466	0.744	1.332	0.729	2.214	1.792	55.07	55.072	57.77	55.073	58.345	0.25	0.249	-0.953	0.248	-1.195	0	0	0	0	0	3.493	0.233	71.296	4.753	3.822	0.255	62.077	4.138	3.823	0.255	62.013	4.134	3.823	0.255	62.013	4.134	3.809	0.254	62.773	4.185	3.823	0.255	62.014	4.134	3.806	0.254	62.925	4.195	20	18	19	22	17	16	14	12	14	38.25	56.375	90.813	64.5	52.313	52.313	52.313	65.813	188	580.75	3.089	4.428	29.169	15.274	0	0	0	54.737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01101    0    0    0
5-amino-2-methoxyphenol	0	0.45	80.711	30.53	1.607	46	146	51	135	6	6.068	1.667	1.835	0.048	22.5	3	12	31.257	23.2	0.301	480	960	400	1413	9.83	13.928	116	2.578	22.817	15.129	89.833	0	1.393	121	8.607	210	655	7.278	27.586	320	81.881	81.903	128.024	81.955	137.68	2.356	3.373	3.372	2.315	3.371	2.175	7.56	4.736	4.064	3.134	2.335	1.394	0.756	0.474	0.313	0.209	0.146	0.087	5.665	2.863	1.931	1.203	0.707	0.369	0.566	0.286	0.149	0.08	0.044	0.023	7.56	4.736	4.064	3.134	2.335	1.394	30.4	2.097	48.188	27.464	7.214	2.791	1.549	2.014	0.859	0.567	0.332	0.16	0.072	1	84	44	4.4	0.88	3.84	18	52	14	11	1.185	1.922	2.247	5.325	2.722	3.295	101.137	617.738	1.895	3.605	2.259	1.394	16.535	0.555	0.779	1.755	1.607	30.53	0.378	2.641	0.36	2.971	56.446	0.699	1.277	0.666	3.642	69.201	0.857	0.606	0.817	3.892	73.956	0.916	0.356	0.873	3.892	73.956	0.916	0.356	0.873	3.892	73.956	0.916	0.356	0.873	2.267	1.792	17.134	17.139	27.579	17.151	29.797	0.643	0.642	-2.345	0.637	-2.989	0	0	0	0	0	2.965	0.296	32.872	3.287	3.115	0.311	34.682	3.468	3.105	0.311	35.124	3.512	3.105	0.311	35.126	3.513	3.061	0.306	36.873	3.687	3.105	0.311	35.129	3.513	3.054	0.305	37.097	3.71	13	15	16	16	11	3	1	0	0	38.25	58.875	89.438	67.5	22.781	7.594	0	0	95	330.938	3.484	2.66	19.398	10.504	0	0	0	30.19	0	0	0	0	0	0	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01101    0    0    0
5-bromovanillin	0	0.617	92.239	34.954	1.664	56	181.067	64	161.037	7	7.167	1.636	1.817	0.028	26.75	4	17	41.281	31.833	0.279	764	1429.66	646	1998.482	11.844	31.512	191	2.894	30.367	18.962	152.5	0	1.463	217.5	10.955	325	1068	10.498	42.417	506	127.969	127.782	221.861	135.577	237.88	2.502	3.737	3.742	2.338	3.563	2.201	9.138	5.685	4.763	4.007	2.963	1.936	0.761	0.474	0.298	0.2	0.135	0.081	8.382	4.085	3.013	2.073	1.337	0.684	0.699	0.34	0.188	0.104	0.061	0.028	10.138	6.262	5.504	4.714	3.706	2.303	45.29	2.259	64.729	36.405	9.671	4.003	2.056	3.226	1.021	0.567	0.359	0.179	0.087	1	112	59	4.917	0.778	5.833	25	82	18	21	1.258	1.855	2.411	5.876	2.292	3.555	159.139	1122.269	1.918	3.835	2.401	1.463	21.746	0.532	0.756	1.672	1.664	34.954	0.379	2.728	0.363	2.737	57.484	0.623	1.655	0.597	3.368	70.729	0.767	1.024	0.735	3.559	74.729	0.81	0.834	0.776	3.654	76.729	0.832	0.739	0.797	3.939	82.729	0.897	0.453	0.859	2.334	1.792	22.407	22.38	40.232	23.673	43.441	1.579	1.598	-2.582	0.892	-3.161	0	0	0	0	0	3.17	0.264	45.496	3.791	3.406	0.284	46.211	3.851	3.399	0.283	46.31	3.859	3.399	0.283	46.301	3.858	3.34	0.278	49.343	4.112	3.398	0.283	46.759	3.897	3.332	0.278	49.625	4.135	16	20	22	24	19	8	3	0	0	47.25	73.875	117.563	106.875	55.688	20.25	0	0	136	476	3.5	3.834	23.259	12.439	0	0	0	38.248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01101    0    0    0
5-fluoro-2-nitrophenol	0	1.125	58.603	30.339	2.023	52	246	58	201	7	6.474	1.61	1.801	0.039	27	4	14	36.164	27.273	0.289	611	1672	513	3358	10.833	26.944	150	2.727	26.6	17.106	119	0	1.602	163.5	9.814	260	832	9.253	35.276	399	100.643	100.314	173.274	100.962	196.093	2.437	3.6	3.608	2.29	3.591	2.061	8.431	5.109	4.803	3.354	2.679	1.463	0.766	0.464	0.32	0.197	0.141	0.081	5.321	2.739	1.89	1.134	0.651	0.339	0.484	0.249	0.126	0.067	0.034	0.019	7.431	4.532	3.987	2.83	2.141	1.096	33.996	2.16	56.553	35.642	7.792	2.741	1.579	1.941	0.747	0.587	0.326	0.159	0.067	1	95	50	4.545	0.959	4.529	20	80	16	18	1.16	1.936	2.328	5.613	3.278	3.433	128.041	841.906	1.936	3.999	2.284	1.43	19.07	0.544	0.768	1.727	2.023	30.339	0.518	1.884	0.476	3.14	47.094	0.804	0.767	0.739	3.457	51.848	0.885	0.45	0.814	3.774	56.603	0.966	0.133	0.888	3.774	56.603	0.966	0.133	0.888	3.774	56.603	0.966	0.133	0.888	2.303	1.792	18.976	18.907	33.469	19.04	38.187	1.226	1.259	-4.738	1.199	-6.343	0	0	0	0	0	3.091	0.281	37.213	3.383	3.268	0.297	40.222	3.657	3.271	0.297	40.015	3.638	3.272	0.297	39.986	3.635	3.217	0.292	42.786	3.89	3.271	0.297	40.036	3.64	3.205	0.291	43.305	3.937	15	17	19	18	15	5	2	0	0	44.25	70.875	102.938	101.25	53.156	22.781	0	0	113	449	3.973	3.789	21.234	11.47	0	0	0	34.381	0	0	0	0	0	0	0	3	0	0	5	0	0	0	8	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01101    0    0    0
6-iodo-1-3dinitrobenzene	0	2.12	64	33.735	2.108	62	269.024	70	233.622	8	7.573	1.592	1.791	0.023	30.4	5	18	46.669	36.923	0.274	953	2366.713	815	4462.978	12.857	65.23	240	3.077	34.3	20.902	197.333	0	1.873	288	12.143	390	1325	12.974	52.514	611	153.358	153.161	263.237	164.121	292.307	2.526	3.863	3.868	2.457	3.66	2.249	10.008	6.02	5.702	4.098	2.926	2.081	0.77	0.463	0.317	0.195	0.127	0.08	8.295	4.183	3.312	2.249	1.287	0.79	0.638	0.322	0.184	0.107	0.056	0.03	11.508	6.886	6.815	5.173	3.957	2.664	53.484	2.334	73.241	44.887	10.174	3.866	2.271	3.026	0.965	0.592	0.333	0.153	0.081	1	123	65	5	0.769	6.521	27	129	20	30	1.23	1.826	2.496	6.111	3.239	3.673	194.696	1466.52	1.826	4.475	2.437	1.49	24.646	0.512	0.736	1.589	2.108	33.735	0.527	1.892	0.48	2.656	42.49	0.664	1.344	0.605	3.078	49.245	0.769	0.922	0.701	3.5	56	0.875	0.5	0.797	3.75	60	0.938	0.25	0.854	3.75	60	0.938	0.25	0.854	2.338	1.792	24.413	24.386	43.163	26.15	48.508	2.173	2.188	-4.269	1.286	-5.307	0	0	0	0	0	3.303	0.254	49.601	3.815	3.551	0.273	51.941	3.995	3.563	0.274	50.824	3.91	3.563	0.274	50.812	3.909	3.501	0.269	54.543	4.196	3.555	0.273	51.56	3.966	3.486	0.268	55.175	4.244	18	21	23	26	23	13	6	0	0	53.25	84.375	136.688	151.875	129.094	68.344	0	0	156	687.625	4.408	5.994	25.091	13.406	0	0	0	42.762	0	0	0	0	0	0	4	20	0	0	0	0	0	8	24	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01101    0    0    0
6-methyl-1-3-dinitrobenzene	0	0.87	80.711	35.549	1.871	62	270	70	237	8	7.573	1.592	1.791	0.023	31	5	18	46.669	36.923	0.274	953	2404	815	4642	12.857	65.23	240	3.077	34.3	20.902	197.333	0	1.873	288	12.143	390	1325	12.974	52.514	611	164	164.026	268.293	164.259	300.359	2.526	3.663	3.663	2.415	3.658	2.192	10.008	6.02	5.702	4.098	2.926	2.081	0.77	0.463	0.317	0.195	0.127	0.08	6.759	3.416	2.485	1.6	0.908	0.546	0.52	0.263	0.138	0.076	0.039	0.021	10.008	6.02	5.702	4.098	2.926	2.081	39.916	2.334	73.241	41.874	9.452	3.393	1.933	2.467	0.788	0.592	0.333	0.153	0.081	1	123	65	5	0.769	6.521	27	129	20	30	1.23	1.826	2.496	6.111	3.239	3.673	194.696	1466.52	1.826	4.475	2.437	1.49	24.646	0.512	0.736	1.589	1.871	35.549	0.44	2.377	0.408	2.55	48.446	0.6	1.698	0.556	3.221	61.201	0.758	1.027	0.703	3.577	67.956	0.842	0.671	0.78	3.787	71.956	0.892	0.461	0.826	3.787	71.956	0.892	0.461	0.826	2.338	1.792	26.133	26.137	43.881	26.175	49.587	1.286	1.283	-4.691	1.275	-5.978	0	0	0	0	0	3.303	0.254	49.601	3.815	3.551	0.273	51.941	3.995	3.555	0.273	51.563	3.966	3.555	0.273	51.564	3.966	3.503	0.269	54.685	4.207	3.555	0.273	51.57	3.967	3.49	0.268	55.344	4.257	18	21	23	26	23	13	6	0	0	53.25	84.375	136.688	151.875	129.094	68.344	0	0	156	687.625	4.408	5.994	25.091	13.406	0	0	0	42.762	0	0	0	0	0	0	4	20	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01101    0    0    0
Molecule 1	0		122.211	41.973	1.614	78	242	87	238	10	11.326	1.92	2.03	0.003	35	4	20	65.491	61.125	0.306	2092	3996	2065	7059	16.469	23.643	489	4.075	45.623	26.84	375.167	19.755	3.252	795	15.592	801	3654	12.205	76.455	1967	349.714	349.743	487.355	350.199	527.424	1.679	2.329	2.329	1.713	2.326	1.593	11.38	7.754	6.765	5.226	3.985	3.11	0.711	0.456	0.307	0.201	0.133	0.086	8.46	4.821	3.295	2.141	1.355	0.886	0.529	0.284	0.15	0.082	0.045	0.025	11.38	7.754	6.765	5.226	3.985	3.11	48.831	2.928	99.73	48.611	10.49	4.663	2.738	3.057	0.851	0.567	0.312	0.154	0.083	1	259	125	7.813	1.336	10.656	45	258	36	6	0.875	2.514	3.106	6.654	3.203	3.971	372.77	3253.647	1.42	4.956	2.994	1.544	26.163	0.292	0.455	0.8	1.614	41.973	0.343	3.086	0.317	2.246	58.398	0.478	2.454	0.441	2.67	69.417	0.568	2.031	0.525	3.459	89.947	0.736	1.241	0.68	4.008	104.211	0.853	0.692	0.788	4.008	104.211	0.853	0.692	0.788	2.288	3.584	45.096	45.1	63.681	45.159	69.277	0.786	0.784	-2.784	0.778	-3.589	0	0	0	0	0	3.725	0.233	78.586	4.912	3.941	0.246	72.659	4.541	3.948	0.247	72.075	4.505	3.948	0.247	72.076	4.505	3.921	0.245	73.778	4.611	3.948	0.247	72.077	4.505	3.913	0.245	74.228	4.639	22	26	30	36	32	32	32	28	24	69	112.5	189	183.938	237.938	318.938	410.063	512.578	327	3269.504	9.998	33.178	32.309	16.304	0	0	0	106.117	0	0	0	0	0	0	5	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01101    0    0    0
benzonitrile	0	-0.52	48.106	16.845	1.296	34	102	36	96	4	5.257	1.846	1.929	0.072	16.5	1	7	22.062	16	0.339	280	558	234	799	7.804	4.796	64	2.286	15.783	11.255	48.167	0	1.481	61	6.267	124	368	4.395	16.257	184	44	44	45.358	44.006	45.733	2.125	3.067	3.067	2.998	3.066	2.98	5.82	3.932	2.912	2.302	1.595	1.105	0.727	0.491	0.324	0.23	0.16	0.111	4.334	2.384	1.478	0.903	0.513	0.291	0.542	0.298	0.164	0.09	0.051	0.029	5.82	3.932	2.912	2.302	1.595	1.105	23.945	1.989	32.455	19.998	4.863	2.134	1.087	1.297	0.894	0.525	0.301	0.145	0.068	0.667	60	31	3.875	0.656	2	12	32	10	3	1.125	1.561	2.06	4.642	2.156	2.978	57.67	297.106	0.811	3.717	2.172	1.299	12.001	0.573	0.796	1.782	1.296	16.845	0.35	2.405	0.311	1.614	20.986	0.436	2.086	0.387	2.288	29.741	0.618	1.413	0.549	2.873	37.351	0.776	0.827	0.689	3.085	40.106	0.834	0.615	0.74	3.085	40.106	0.834	0.615	0.74	2.136	1.792	11.253	11.253	11.542	11.254	11.622	0.143	0.143	-0.439	0.14	-0.6	0	0	0	0	0	2.718	0.34	23.561	2.945	2.797	0.35	24.049	3.006	2.803	0.35	23.856	2.982	2.803	0.35	23.856	2.982	2.802	0.35	23.889	2.986	2.803	0.35	23.856	2.982	2.802	0.35	23.896	2.987	9	10	10	10	4	2	0	0	0	33.75	50.625	75.938	45.563	45.563	0	0	0	61	291.938	4.786	2.604	15.693	8.577	0	0	0	22.457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01101    0    0    0
ethyl-4-hydroxybenzoate	0	0.573	98.107	31.604	1.437	54	186	59	164	6	7.455	1.714	1.861	0.024	27	3	14	42.456	35.167	0.317	852	1702	746	2684	12.276	20.421	211	3.197	29.311	18.406	175	0	2.45	271.5	10.569	319	1077	11.526	47.354	497	145.958	145.998	222.356	146.054	237.685	2.237	3.26	3.259	2.245	3.258	2.115	8.975	5.736	4.786	3.609	2.546	1.795	0.748	0.478	0.319	0.212	0.141	0.09	6.78	3.699	2.267	1.378	0.812	0.495	0.565	0.308	0.151	0.081	0.045	0.025	8.975	5.736	4.786	3.609	2.546	1.795	36.481	2.376	61.481	33.212	8.911	3.998	2.43	2.969	0.925	0.553	0.31	0.15	0.08	1	140	73	6.083	0.944	6.194	25	122	26	13	1.695	2.189	2.69	5.832	2.855	3.552	177.524	1230.464	1.959	4.071	2.661	1.454	21.99	0.459	0.683	1.338	1.437	31.604	0.322	3.023	0.304	2.799	61.578	0.628	1.66	0.592	3.607	79.353	0.809	0.852	0.763	3.789	83.353	0.85	0.671	0.801	3.789	83.353	0.85	0.671	0.801	3.789	83.353	0.85	0.671	0.801	2.256	1.792	25.657	25.664	39.737	25.674	42.591	0.75	0.748	-2.859	0.745	-3.584	0	0	0	0	0	3.17	0.264	50.072	4.173	3.406	0.284	45.472	3.789	3.392	0.283	45.827	3.819	3.392	0.283	45.828	3.819	3.365	0.28	47.131	3.928	3.392	0.283	45.829	3.819	3.362	0.28	47.3	3.942	15	17	18	20	16	10	6	2	0	49.5	75.5	122.625	130.781	103.781	48.094	22.781	0	128	611.063	4.774	5.447	23.384	12.389	0	0	0	39.554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01101    0    0    0
methyl-3-hydroxybenzoate	0	-0.046	80.711	27.956	1.471	50	182	55	156	6	6.762	1.692	1.849	0.034	25	3	13	36.596	28.364	0.302	637	1365	545	2219	11	17.635	156	2.836	26.117	16.802	128	0	1.996	176.5	9.614	260	849	9.612	36.588	397	104.25	104.277	155.984	104.315	166.364	2.327	3.485	3.484	2.5	3.483	2.369	8.268	5.236	4.417	3.426	2.331	1.684	0.752	0.476	0.316	0.214	0.137	0.094	6.073	3.111	2.042	1.267	0.751	0.421	0.552	0.283	0.146	0.079	0.044	0.023	8.268	5.236	4.417	3.426	2.331	1.684	33.688	2.227	54.951	32.832	7.92	3.28	1.867	2.362	0.849	0.561	0.324	0.152	0.078	1	101	53	4.818	0.777	4.579	20	92	19	12	1.455	1.868	2.409	5.603	3.278	3.433	132.473	874.032	1.936	3.944	2.416	1.428	19.111	0.512	0.735	1.576	1.471	27.956	0.346	2.777	0.323	2.793	53.059	0.657	1.455	0.613	3.577	67.956	0.842	0.671	0.785	3.998	75.956	0.941	0.25	0.878	3.998	75.956	0.941	0.25	0.878	3.998	75.956	0.941	0.25	0.878	2.258	1.792	19.733	19.738	30.562	19.746	32.782	0.75	0.748	-2.859	0.745	-3.584	0	0	0	0	0	3.087	0.281	39.129	3.557	3.27	0.297	39.891	3.626	3.264	0.297	39.979	3.634	3.264	0.297	39.981	3.635	3.211	0.292	42.079	3.825	3.264	0.297	39.983	3.635	3.204	0.291	42.347	3.85	14	16	17	18	12	8	3	0	0	48.5	75.375	118.125	104.625	106.313	30.375	0	0	110	538.313	4.894	4.829	21.384	11.447	0	0	0	34.943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01101    0    0    0
nonylphenol	0	2.468	206.131	37.488	0.961	62	94	64	98	4	10.11	1.915	1.962	0.006	30	1	14	62.622	66.4	0.386	2009	2446	1893	2676	16.308	10	498	4.743	37.457	22.322	460	0	5.196	946.5	12.812	642	2937	16.903	85.067	975	462	462	462	462	462	1.794	1.934	1.934	1.934	1.934	1.934	10.77	7.432	5.414	3.941	2.866	2.083	0.718	0.495	0.338	0.232	0.159	0.11	10.044	6.471	4.357	2.912	1.931	1.27	0.67	0.431	0.272	0.171	0.107	0.067	10.77	7.432	5.414	3.941	2.866	2.083	44.591	2.988	76.257	35.42	12.291	8.523	6.326	6.984	1.294	0.509	0.266	0.135	0.069	1	279	141	9.4	1.573	11.547	50	246	49	10	2.605	2.74	3.369	6.426	3.374	3.876	353.761	3200.163	1.533	4.296	3.257	1.515	31.709	0.305	0.505	0.759	0.961	37.488	0.182	4.324	0.178	1.551	60.482	0.293	3.735	0.288	2.654	103.502	0.502	2.632	0.492	3.477	135.601	0.658	1.808	0.645	4.087	159.376	0.773	1.199	0.758	4.446	173.376	0.841	0.84	0.824	2.158	1.792	63.897	63.897	63.897	63.897	63.897	0	0	0	0	0	0	0	0	0	0	3.121	0.208	227.348	15.157	3.815	0.254	61.543	4.103	3.816	0.254	61.399	4.093	3.816	0.254	61.399	4.093	3.816	0.254	61.399	4.093	3.816	0.254	61.399	4.093	3.816	0.254	61.399	4.093	16	17	18	19	14	13	12	11	10	34.75	50.625	74.938	43.563	42.563	41.563	40.563	39.563	180	534.75	2.971	4	29.708	15.244	0	0	0	56.267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01101    0    0    0
pentachlorophenol	0	2.049	48.106	20.986	1.614	60	124.025	72	131.556	9	6.592	1.5	1.732	0.037	26.667	6	21	40.226	29	0.249	696	1002.247	570	1062.209	11.444	72	174	2.636	31.6	19.703	136	0	0.873	178.5	11.45	318	1005	10.171	39.971	486	99.662	98.89	146.64	123.728	140.543	2.76	4.67	4.698	3.438	3.934	3.566	9.464	5.464	5.155	4.976	2.873	1.659	0.789	0.455	0.286	0.207	0.12	0.069	9.117	4.558	3.808	3.443	1.722	0.861	0.76	0.38	0.212	0.143	0.072	0.036	11.964	6.907	6.821	7.938	4.583	2.646	49.239	2.12	68.544	37.021	10.69	3.774	1.786	3.362	1.14	0.619	0.403	0.166	0.069	0.25	102	54	4.5	0.5	5	24	60	10	37	0.799	1	2.134	5.91	1	3.563	140.839	1028.391	1	3.731	2.241	1.469	21.598	0.605	0.828	2.044	1.614	20.986	0.436	2.086	0.404	1.914	24.886	0.517	1.786	0.479	2.288	29.741	0.618	1.413	0.572	2.873	37.351	0.776	0.827	0.718	3.085	40.106	0.834	0.615	0.771	3.085	40.106	0.834	0.615	0.771	2.414	1.792	17.27	17.139	25.689	21.462	24.749	3.485	3.555	-0.785	1.297	-0.231	0	0	0	0	0	3.2	0.267	40.625	3.385	3.419	0.285	46.475	3.873	3.429	0.286	45.535	3.795	3.429	0.286	45.47	3.789	3.385	0.282	48.569	4.047	3.408	0.284	47.307	3.942	3.383	0.282	48.282	4.024	18	24	24	24	18	6	0	0	0	56.25	84.375	126.563	121.5	45.563	0	0	0	138	492.75	3.571	4	22.897	12.489	0	0	0	37.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	01101    0    0    0
